age,ens1,ens2,ens3,ens4,ens5,ens6,ens7,ens8,ens9,ens10,ens11,ens12,ens13,ens14,ens15,ens16,ens17,ens18,ens19,ens20,ens21,ens22,ens23,ens24,ens25,ens26,ens27,ens28,ens29,ens30,ens31,ens32,ens33,ens34,ens35,ens36,ens37,ens38,ens39,ens40,ens41,ens42,ens43,ens44,ens45,ens46,ens47,ens48,ens49,ens50
9100,-0.5627459135739181,-0.428719544106816,-0.4666423321283251,-0.6321206408726621,-0.6489898148800889,-0.5959714126878992,-0.5113304368319364,-0.49706936141608343,-0.4745761010114503,-0.46774581575140756,-0.6195946170263208,-0.6776514395201355,-0.5040594662939633,-0.5595744161386115,-0.44266390943900985,-0.5536049480734345,-0.4635617858077345,-0.5136027231887569,-0.44282734980285576,-0.6111022384429171,-0.5672522784834387,-0.4333320941481678,-0.46762449771935927,-0.5750040162808382,-0.4887060291161697,-0.5055426889051607,-0.46049273562699505,-0.43662355425890215,-0.35831235923330806,-0.6263710681365571,-0.4844865005576916,-0.5059666113333158,-0.48662414871876536,-0.4346185723324106,-0.5239868914784894,-0.5451239740387196,-0.5535045971514869,-0.5134528418433114,-0.4390066031675538,-0.437920975463903,-0.4740816329752207,-0.4682180148652974,-0.4810452725404567,-0.5095468254662415,-0.5184360546359685,-0.44382500785671253,-0.5039264744963294,-0.515123290160945,-0.5769910449305535,-0.5228694675772091
9300,-0.1978729809648953,-0.06384661149779326,-0.10176939951930232,-0.2672477082636393,-0.2841168822710661,-0.23109848007887637,-0.14645750422291362,-0.13219642880706062,-0.10970316840242746,-0.10287288314238471,-0.254721684417298,-0.31277850691111275,-0.13918653368494033,-0.19470148352958866,-0.07779097682998704,-0.18873201546441173,-0.09868885319871161,-0.14872979057973404,-0.07795441719383292,-0.24622930583389432,-0.2023793458744159,-0.06845916153914501,-0.10275156511033644,-0.2101310836718154,-0.1238330965071469,-0.14066975629613782,-0.09561980301797222,-0.07175062164987928,0.006560573375714888,-0.26149813552753415,-0.11961356794866868,-0.14109367872429301,-0.1217512161097425,-0.06974563972338774,-0.15911395886946664,-0.18025104142969667,-0.18863166454246402,-0.14857990923428852,-0.07413367055853098,-0.07304804285488013,-0.10920870036619787,-0.1033450822562746,-0.11617233993143386,-0.14467389285721868,-0.15356312202694575,-0.07895207524768971,-0.13905354188730656,-0.15025035755192226,-0.21211811232153066,-0.15799653496818622
9500,-0.3321341335914618,-0.19810776412435974,-0.23603055214586885,-0.4015088608902058,-0.4183780348976326,-0.36535963270544286,-0.2807186568494801,-0.26645758143362713,-0.24396432102899396,-0.2371340357689512,-0.3889828370438645,-0.4470396595376792,-0.27344768631150684,-0.3289626361561552,-0.21205212945655355,-0.3229931680909782,-0.23295000582527814,-0.2829909432063005,-0.21221556982039944,-0.38049045846046087,-0.33664049850098243,-0.20272031416571157,-0.237012717736903,-0.34439223629838195,-0.25809424913371337,-0.2749309089227044,-0.22988095564453878,-0.20601177427644582,-0.12770057925085165,-0.3957592881541008,-0.25387472057523525,-0.2753548313508595,-0.256012368736309,-0.20400679234995428,-0.2933751114960332,-0.31451219405626324,-0.32289281716903057,-0.282841061860855,-0.2083948231850975,-0.2073091954814467,-0.2434698529927644,-0.23760623488284108,-0.2504334925580004,-0.2789350454837852,-0.2878242746535123,-0.2132132278742562,-0.2733146945138731,-0.2845115101784888,-0.34637926494809723,-0.29225768759475274
9700,-0.32796471062654925,-0.1939383411594472,-0.23186112918095628,-0.39733943792529325,-0.41420861193272,-0.36119020974053034,-0.2765492338845676,-0.26228815846871456,-0.23979489806408139,-0.23296461280403866,-0.3848134140789519,-0.44287023657276664,-0.26927826334659427,-0.3247932131912426,-0.20788270649164098,-0.3188237451260657,-0.22878058286036554,-0.27882152024138795,-0.20804614685548686,-0.3763210354955483,-0.3324710755360698,-0.19855089120079897,-0.2328432947719904,-0.3402228133334693,-0.25392482616880085,-0.27076148595779176,-0.22571153267962615,-0.20184235131153322,-0.12353115628593907,-0.3915898651891881,-0.24970529761032262,-0.27118540838594696,-0.25184294577139643,-0.1998373693850417,-0.2892056885311206,-0.3103427710913506,-0.318723394204118,-0.27867163889594243,-0.20422540022018493,-0.2031397725165341,-0.2393004300278518,-0.23343681191792853,-0.2462640695930878,-0.27476562251887265,-0.2836548516885997,-0.20904380490934366,-0.2691452715489605,-0.28034208721357623,-0.3422098419831846,-0.28808826462984016
9900,-0.4248098237994818,-0.29078345433237973,-0.3287062423538888,-0.4941845510982258,-0.5110537251056526,-0.45803532291346283,-0.3733943470575001,-0.35913327164164704,-0.3366400112370139,-0.32980972597697117,-0.4816585272518844,-0.5397153497456992,-0.3661233765195268,-0.4216383263641751,-0.3047278196645735,-0.4156688582989982,-0.32562569603329805,-0.3756666334143205,-0.3048912600284194,-0.4731661486684808,-0.42931618870900234,-0.2953960043737315,-0.32968840794492293,-0.43706792650640186,-0.35076993934173334,-0.3676065991307243,-0.32255664585255867,-0.29868746448446576,-0.2203762694588716,-0.48843497836212063,-0.34655041078325516,-0.3680305215588795,-0.34868805894432897,-0.29668248255797425,-0.3860508017040531,-0.40718788426428315,-0.4155685073770505,-0.37551675206887497,-0.30107051339311747,-0.2999848856894666,-0.3361455432007843,-0.3302819250908611,-0.3431091827660203,-0.37161073569180514,-0.3804999648615322,-0.30588891808227614,-0.36599038472189305,-0.3771872003865087,-0.43905495515611714,-0.38493337780277265
10100,-0.7079066277844447,-0.5738802583173426,-0.6118030463388517,-0.7772813550831886,-0.7941505290906155,-0.7411321268984258,-0.656491151042463,-0.64223007562661,-0.6197368152219769,-0.6129065299619341,-0.7647553312368474,-0.8228121537306622,-0.6492201805044897,-0.704735130349138,-0.5878246236495365,-0.6987656622839612,-0.608722500018261,-0.6587634373992834,-0.5879880640133823,-0.7562629526534437,-0.7124129926939653,-0.5784928083586944,-0.6127852119298859,-0.7201647304913648,-0.6338667433266963,-0.6507034031156873,-0.6056534498375217,-0.5817842684694287,-0.5034730734438345,-0.7715317823470836,-0.62964721476821806,-0.6511273255438423,-0.6317848629292919,-0.5797792865429372,-0.6691476056890161,-0.690284688249246,-0.6986653113620135,-0.6586135560538379,-0.5841673173780804,-0.5830816896744295,-0.6192423471857473,-0.613378729075824,-0.6262059867509833,-0.6547075396767681,-0.6635967688464952,-0.5889857220672391,-0.649087188706856,-0.6602840043714716,-0.7221517591410801,-0.6680301817877357
10300,-0.6404885823633918,-0.5064622128962897,-0.5443850009177988,-0.7098633096621357,-0.7267324836695626,-0.6737140814773729,-0.5890731056214101,-0.574812030205557,-0.5523187698009239,-0.5454884845408812,-0.6973372858157943,-0.7553941083096092,-0.5818021350834368,-0.6373170849280851,-0.5204065782284835,-0.6313476168629082,-0.5413044545972081,-0.5913453919782304,-0.5205700185923294,-0.6888449072323908,-0.6449949472729123,-0.5110747629376415,-0.5453671665088329,-0.6527466850703119,-0.5664486979056433,-0.5832853576946343,-0.5382354044164687,-0.5143662230483758,-0.43605502802278157,-0.7041137369260306,-0.5622291693471652,-0.5837092801227894,-0.5643668175082389,-0.5123612411218842,-0.6017295602679631,-0.6228666428281932,-0.6312472659409606,-0.591195510632785,-0.5167492719570275,-0.5156636442533766,-0.5518243017646943,-0.5459606836547711,-0.5587879413299303,-0.5872894942557152,-0.5961787234254422,-0.5215676766461861,-0.581669143285803,-0.5928659589504187,-0.6547337137200271,-0.6006121363666826
10500,-0.8245497923019319,-0.6905274595142215,-0.7284511140180417,-0.893929747449977,-0.9107835482904728,-0.8577766432972399,-0.7731399834113641,-0.7588755873346593,-0.7363796884813919,-0.7295531114327107,-0.8814005555411157,-0.9394579636057577,-0.7658670690309568,-0.8213833947843926,-0.7044656842568684,-0.8154021021733437,-0.7253767134304238,-0.7754171594229017,-0.7046353698605586,-0.8729087625285394,-0.8290981402048331,-0.6951320032887844,-0.7294358064972007,-0.8368106437560905,-0.7505183518686785,-0.7673477131775279,-0.7222992597126173,-0.6984263875434588,-0.6201224636482654,-0.8881629915300648,-0.7462907779802883,-0.767767928971833,-0.74843599560816,-0.696422310091397,-0.7857953067644716,-0.8069350086405715,-0.8153131487255295,-0.7752583634809309,-0.700816296980066,-0.6997311807181272,-0.7358850857109818,-0.73003446910761,-0.7428517966260789,-0.7713776343413752,-0.7802456204770367,-0.7056313973392546,-0.7657342523516567,-0.7769268948661712,-0.8388019279581255,-0.7846803684716931
10700,-0.7373514677007695,-0.6033408545871431,-0.6412618564517305,-0.8067331289855649,-0.8235996801253112,-0.7705857100739921,-0.6859415436938424,-0.6716803106778618,-0.6491814085662897,-0.642355405779091,-0.7942098135853516,-0.8522504780137976,-0.6786681302818739,-0.7341828474461394,-0.617269533972587,-0.7282067113505282,-0.6381822104402538,-0.6882235015719873,-0.6174393737693598,-0.7857165588855555,-0.741938822491813,-0.6079212313930681,-0.6422363167892114,-0.7496148729995449,-0.6633233273825767,-0.680152131571061,-0.6351006069211146,-0.6112299128409103,-0.5329314577486819,-0.8009566559628403,-0.6590872979507121,-0.6805779389160544,-0.6612264191358721,-0.6092264472700923,-0.6986013419066867,-0.7197357774909086,-0.728125341990658,-0.688059131954807,-0.6136186476635271,-0.6125399180754054,-0.64869329206486,-0.6428418875595765,-0.6556625066310101,-0.6841743979044115,-0.6930542729965202,-0.6184447926322636,-0.6785377578101244,-0.6897313008670972,-0.7515697343282691,-0.6975150227045929
10900,-0.9154051689434806,-0.78142658076326,-0.8193173724551357,-0.9847758710466014,-1.0016748723892048,-0.9486331675943175,-0.8640155372738437,-0.8497513638400331,-0.8272271899692976,-0.8204369322698705,-0.9722557737477778,-1.0303187379522167,-0.8567213828012687,-0.9122414455731319,-0.7953015218801438,-0.9062783563084794,-0.8162716122995255,-0.8662640169005354,-0.7955107873540708,-0.9637594454163106,-0.9200555790165628,-0.7859645782518193,-0.8202852384418874,-0.9276670617967966,-0.8413886765660623,-0.8582095869196283,-0.8131499536859687,-0.7892692912272523,-0.7109846173474442,-0.9789934758638801,-0.8371307283007601,-0.8586325482328383,-0.8392867432010671,-0.7872699967288774,-0.8766563287097997,-0.8977912656788363,-0.9061910629885895,-0.8661100721030897,-0.7916811138932688,-0.7906021025597976,-0.8267628254336234,-0.8209265366456905,-0.8337303224912901,-0.8623315824448987,-0.8710936993144515,-0.79649947318909,-0.856604680111229,-0.8678252043735266,-0.9295770906583085,-0.8755405684478533
11100,-0.8631672383612534,-0.7292381847700575,-0.7670944717190582,-0.9325805295624323,-0.9495525181845742,-0.8964182050434922,-0.8117966124209268,-0.7975482691952367,-0.7750325909641667,-0.768201209343886,-0.9200900059456223,-0.9780951075133998,-0.8045294375374424,-0.8600242209702261,-0.7431284807337725,-0.8540492747155899,-0.7640846915283669,-0.8140466479599907,-0.7433099241141607,-0.9115633421413396,-0.8676161857905669,-0.7338024968038334,-0.7680900351992351,-0.8754481951991819,-0.7891969578863,-0.80600061667957,-0.7609462037270691,-0.7370962276237871,-0.6587720078215404,-0.926739421423832,-0.7849690176103742,-0.8064365617091054,-0.7870836761329483,-0.7350953928532517,-0.8244582243030594,-0.8456264605426227,-0.8539752812458793,-0.8139019938679782,-0.7394456203179345,-0.7383424624151967,-0.7745777132621694,-0.7687056197515189,-0.7814938059223329,-0.8107075495521623,-0.818893237307125,-0.74429121852143,-0.8044205924425398,-0.815618129825687,-0.8774032215579094,-0.8233800159240947
11300,-1.1844633838476117,-1.0505720475694507,-1.0884018256302928,-1.2538570790017436,-1.2707678855667819,-1.2177061989600415,-1.133052775955943,-1.1187999992318947,-1.0963142322471708,-1.0894535367412608,-1.2413727357053599,-1.299380468799637,-1.1258202537818496,-1.1813431885939032,-1.064428285517103,-1.1753537948511623,-1.0854136938271923,-1.1353440597289297,-1.0646072375512363,-1.2328020943835907,-1.1890266647885952,-1.055124918838599,-1.0893972093894302,-1.1967423986022598,-1.1104959945703206,-1.1272925316155598,-1.0821961749324345,-1.0583847785287352,-0.980058703584959,-1.2480378021161447,-1.1062371459890867,-1.1277695023776315,-1.1083870916466139,-1.0563916456013007,-1.1457520622412705,-1.166949892489101,-1.1752443744007033,-1.1352008791196149,-1.0607678220388128,-1.059598508311865,-1.0958585897316613,-1.0900262596950292,-1.102791226607298,-1.1321949990095703,-1.140178572045353,-1.0655860835569864,-1.125686298460335,-1.1368856118639146,-1.1986808236403192,-1.1447425781820548
11500,-1.3760110044587235,-1.2421196681805624,-1.2799494462414045,-1.4454046996128553,-1.4623155061778936,-1.4092538195711533,-1.3246003965670547,-1.3103476198430064,-1.2878618528582826,-1.2810011573523725,-1.4329203563164716,-1.4909280894107488,-1.3173678743929615,-1.372890809205015,-1.2559759061282147,-1.366901415462274,-1.276961314438304,-1.3268916803400415,-1.256154858162348,-1.4243497149947024,-1.380574285399707,-1.2466725394497107,-1.280944830000542,-1.3882900192133716,-1.3020436151814323,-1.3188401522266715,-1.2737437955435462,-1.249932399139847,-1.1716063241960708,-1.4395854227272564,-1.2977847666001985,-1.3193171229887433,-1.2999347122577256,-1.2479392662124127,-1.3372996828523822,-1.3584975131002128,-1.366791995011815,-1.3267484997307266,-1.2523154426499246,-1.2511461289229768,-1.2874062103427728,-1.281573880306141,-1.2943388472184096,-1.323742619620682,-1.3317261926564647,-1.257133704168098,-1.3172339190714468,-1.3284332324750263,-1.390228444251431,-1.3362901987931666
11700,-1.9819633845976121,-1.8480720483194513,-1.8859018263802931,-2.051357079751744,-2.0682678863167823,-2.015206199710042,-1.9305527767059434,-1.916299999981895,-1.8938142329971712,-1.8869535374912612,-2.0388727364553603,-2.0968804695496375,-1.9233202545318502,-1.9788431893439036,-1.8619282862671034,-1.9728537956011627,-1.8829136945771927,-1.93284406047893,-1.8621072383012367,-2.030302095133591,-1.9865266655385956,-1.8526249195885993,-1.8868972101394306,-1.9942423993522602,-1.907995995320321,-1.9247925323655601,-1.8796961756824349,-1.8558847792787356,-1.7775587043349594,-2.045537802866145,-1.9037371467390871,-1.925269503127632,-1.9058870923966142,-1.8538916463513013,-1.9432520629912706,-1.9644498932391015,-1.9727443751507039,-1.9327008798696153,-1.8582678227888132,-1.8570985090618655,-1.8933585904816614,-1.8875262604450296,-1.9002912273572983,-1.9296949997595707,-1.9376785727953532,-1.8630860843069867,-1.9231862992103355,-1.934385612613915,-1.9961808243903196,-1.9422425789320554
11900,-2.679463383097612,-2.5455720468194505,-2.583401824880293,-2.748857078251744,-2.765767884816782,-2.7127061982100416,-2.6280527752059433,-2.6137999984818947,-2.5913142314971713,-2.5844535359912606,-2.73637273495536,-2.794380468049637,-2.62082025303185,-2.6763431878439032,-2.559428284767103,-2.6703537941011626,-2.5804136930771926,-2.6303440589789298,-2.559607236801236,-2.7278020936335907,-2.684026664038595,-2.550124918088599,-2.5843972086394302,-2.69174239785226,-2.6054959938203206,-2.62229253086556,-2.5771961741824345,-2.553384777778735,-2.475058702834959,-2.743037801366145,-2.601237145239087,-2.622769501627632,-2.603387090896614,-2.5513916448513005,-2.6407520614912703,-2.661949891739101,-2.6702443736507036,-2.6302008783696147,-2.555767821288813,-2.554598507561865,-2.590858588981661,-2.5850262589450295,-2.5977912258572977,-2.6271949982595704,-2.635178571295353,-2.5605860828069864,-2.6206862977103347,-2.6318856111139146,-2.693680822890319,-2.639742577432055
